Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
MGRC,MCGRATH RENT,Industrials,Equity,72064906.56,0.1,72064906.56,650464,110.79,United States,NASDAQ,USD,1,USD,-
OUT,OUTFRONT MEDIA INC,Real Estate,Equity,71833075.4,0.1,71833075.4,4060660,17.69,United States,New York Stock Exchange Inc.,USD,1,USD,-
PAYO,PAYONEER GLOBAL INC,Financials,Equity,71718727.08,0.1,71718727.08,7164708,10.01,United States,NASDAQ,USD,1,USD,-
CNS,COHEN & STEERS INC,Financials,Equity,71636136.55,0.1,71636136.55,767393,93.35,United States,New York Stock Exchange Inc.,USD,1,USD,-
CWT,CALIFORNIA WATER SERVICE GROUP,Utilities,Equity,71545467.24,0.1,71545467.24,1567948,45.63,United States,New York Stock Exchange Inc.,USD,1,USD,-
APAM,ARTISAN PARTNERS ASSET MANAGEMENT,Financials,Equity,71455295.24,0.1,71455295.24,1625092,43.97,United States,New York Stock Exchange Inc.,USD,1,USD,-
UNF,UNIFIRST CORP,Industrials,Equity,70882086.59,0.1,70882086.59,410221,172.79,United States,New York Stock Exchange Inc.,USD,1,USD,-
CPK,CHESAPEAKE UTILITIES CORP,Utilities,Equity,70759497.96,0.1,70759497.96,585612,120.83,United States,New York Stock Exchange Inc.,USD,1,USD,-
BWIN,BALDWIN INSURANCE GROUP INC CLASS,Financials,Equity,70670972.44,0.1,70670972.44,1819541,38.84,United States,NASDAQ,USD,1,USD,-
ACHR,ARCHER AVIATION INC CLASS A,Industrials,Equity,70601018.02,0.1,70601018.02,6314939,11.18,United States,New York Stock Exchange Inc.,USD,1,USD,-
GNW,GENWORTH FINANCIAL INC,Financials,Equity,70188025.46,0.1,70188025.46,10070018,6.97,United States,New York Stock Exchange Inc.,USD,1,USD,-
FBP,FIRST BANCORP,Financials,Equity,70188351.24,0.1,70188351.24,3755396,18.69,United States,New York Stock Exchange Inc.,USD,1,USD,-
