,시간,종목,bb1돌파1,bb1돌파2,bb1아래,bb2아래,bb2돌파1,bb1터치,bb2돌파2,RSI다이버,정배열,SMA돌파,종가밑SMA,매수의견,매수근거,매수강도,price,손절가,손절근거,추적손절가,거래대금,손절가터치,저항선터치,손절가후보,손절가후보근거,무저항매도,매도의견,매도근거,보유의견
2723,2024-06-06 15:11:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,840.51,817.02,SMA_5,838.83,862428.19,False,False,0.0,,False,False,,False
2724,2024-06-06 15:12:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,840.36,818.66,SMA_5,838.83,862428.19,False,True,823.58,bb2_upper,False,True,|TakeProfit|,False
2725,2024-06-06 15:12:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,105.07,103.43,SMA_5,104.86,354551.4,False,False,0.0,,False,False,,False
2726,2024-06-06 15:12:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.96,174.1,SMA_5,179.6,120372.48,False,False,0.0,,False,False,,False
2727,2024-06-06 15:13:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.77,174.45,SMA_5,179.6,120372.48,False,True,174.96,bb2_upper,False,True,|TakeProfit|,False
2728,2024-06-06 15:13:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,105.08,103.63,SMA_5,104.87,354551.4,False,True,103.52,bb2_upper,False,True,|TakeProfit|,False
2729,2024-06-06 15:13:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,839.56,817.02,SMA_5,837.88,862428.19,False,False,0.0,,False,False,,False
2730,2024-06-06 15:14:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,839.02,818.66,SMA_5,837.88,862428.19,False,True,823.58,bb2_upper,False,True,|TakeProfit|,False
2731,2024-06-06 15:14:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,105.12,103.43,SMA_5,104.91,354551.4,False,False,0.0,,False,False,,False
2732,2024-06-06 15:14:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.85,174.1,SMA_5,179.49,120372.48,False,False,0.0,,False,False,,False
