시간, 매매, 종목, 수량, 현재가, 평균가, 현금변화, 이익
2024-10-01 10:51:00-04:00, SELL, LMT, 8, 600.81, 600.47, 4806.48, 2.74
2024-10-01 10:51:00-04:00, SELL, WMT, 61, 80.78, 80.8, 4927.28, -1.28
2024-10-01 10:51:00-04:00, BUY, FXI, 154, 32.28, 32.28, -4971.12, 0.0
2024-10-01 10:51:00-04:00, BUY, XLU, 61, 81.19, 81.19, -4952.59, 0.0
2024-10-01 10:52:00-04:00, SELL, XLU, 61, 81.21, 81.19, 4953.81, 1.22
2024-10-01 10:52:00-04:00, SELL, FXI, 154, 32.27, 32.28, 4969.6, -1.52
2024-10-01 10:52:00-04:00, BUY, LMT, 8, 600.36, 600.36, -4802.84, 0.0
2024-10-01 10:52:00-04:00, BUY, WMT, 61, 80.8, 80.8, -4928.8, 0.0
2024-10-01 10:53:00-04:00, SELL, WMT, 61, 80.73, 80.8, 4924.26, -4.54
2024-10-01 10:53:00-04:00, BUY, FXI, 154, 32.28, 32.28, -4970.35, 0.0
2024-10-01 10:53:00-04:00, BUY, LMT, 8, 600.06, 600.36, -4800.48, 0.0
2024-10-01 10:54:00-04:00, SELL, FXI, 154, 32.28, 32.28, 4971.12, 0.77
2024-10-01 10:54:00-04:00, BUY, LMT, 8, 599.78, 600.21, -4798.28, 0.0
2024-10-01 10:54:00-04:00, BUY, XLU, 61, 81.18, 81.18, -4951.98, 0.0
2024-10-01 10:55:00-04:00, SELL, XLU, 61, 81.2, 81.18, 4953.2, 1.22
2024-10-01 10:55:00-04:00, BUY, FXI, 154, 32.3, 32.3, -4974.97, 0.0
2024-10-01 10:55:00-04:00, BUY, WMT, 61, 80.75, 80.75, -4925.74, 0.0
2024-10-01 10:56:00-04:00, SELL, WMT, 61, 80.69, 80.75, 4922.29, -3.45
2024-10-01 10:56:00-04:00, SELL, FXI, 154, 32.31, 32.3, 4975.74, 0.77
2024-10-01 10:56:00-04:00, BUY, XLU, 61, 81.16, 81.16, -4950.76, 0.0
2024-10-01 10:56:00-04:00, BUY, VST, 42, 119.0, 119.0, -4998.21, 0.0
2024-10-01 10:57:00-04:00, SELL, VST, 42, 118.87, 119.0, 4992.54, -5.67
2024-10-01 10:57:00-04:00, SELL, XLU, 61, 81.15, 81.16, 4950.15, -0.61
2024-10-01 10:57:00-04:00, BUY, FXI, 154, 32.28, 32.28, -4970.35, 0.0
2024-10-01 10:57:00-04:00, BUY, WMT, 61, 80.67, 80.67, -4920.57, 0.0
2024-10-01 10:58:00-04:00, SELL, FXI, 154, 32.28, 32.28, 4971.12, 0.77
2024-10-01 10:58:00-04:00, SELL, WMT, 61, 80.76, 80.67, 4926.36, 5.8
2024-10-01 10:58:00-04:00, BUY, XLU, 61, 81.18, 81.18, -4952.28, 0.0
2024-10-01 10:58:00-04:00, BUY, VST, 42, 118.92, 118.92, -4994.85, 0.0
2024-10-01 10:59:00-04:00, SELL, XLU, 61, 81.2, 81.18, 4953.5, 1.22
2024-10-01 10:59:00-04:00, SELL, VST, 42, 118.76, 118.92, 4987.71, -7.14
2024-10-01 10:59:00-04:00, BUY, FXI, 154, 32.29, 32.29, -4972.66, 0.0
2024-10-01 10:59:00-04:00, BUY, HD, 12, 404.04, 404.04, -4848.48, 0.0
2024-10-01 11:00:00-04:00, BUY, PHM, 34, 144.01, 144.01, -4896.34, 0.0
2024-10-01 11:00:00-04:00, BUY, NEE, 58, 84.86, 84.86, -4922.17, 0.0
2024-10-01 11:01:00-04:00, SELL, NEE, 58, 84.92, 84.86, 4925.36, 3.19
2024-10-01 11:01:00-04:00, BUY, BABA, 45, 108.8, 108.8, -4896.0, 0.0
2024-10-01 11:01:00-04:00, BUY, LHX, 20, 243.38, 243.38, -4867.5, 0.0
2024-10-01 11:02:00-04:00, SELL, PHM, 34, 143.9, 144.01, 4892.43, -3.91
2024-10-01 11:02:00-04:00, BUY, NEE, 58, 84.92, 84.92, -4925.36, 0.0
2024-10-01 11:02:00-04:00, BUY, FI, 27, 179.86, 179.86, -4856.36, 0.0
2024-10-01 11:03:00-04:00, SELL, NEE, 58, 84.98, 84.92, 4928.84, 3.48
2024-10-01 11:03:00-04:00, BUY, HD, 12, 404.06, 404.04, -4848.72, 0.0
2024-10-01 11:03:00-04:00, BUY, APO, 38, 129.12, 129.12, -4906.56, 0.0
2024-10-01 11:04:00-04:00, SELL, APO, 38, 129.4, 129.12, 4917.2, 10.64
2024-10-01 11:04:00-04:00, BUY, HD, 12, 404.14, 404.05, -4849.68, 0.0
2024-10-01 11:04:00-04:00, BUY, NEE, 58, 85.02, 85.02, -4930.87, 0.0
2024-10-01 11:05:00-04:00, SELL, NEE, 58, 84.99, 85.02, 4929.42, -1.45
2024-10-01 11:05:00-04:00, BUY, FXI, 155, 32.2, 32.29, -4991.0, 0.0
2024-10-01 11:05:00-04:00, BUY, APO, 38, 129.15, 129.15, -4907.7, 0.0
2024-10-01 11:06:00-04:00, SELL, APO, 38, 129.16, 129.15, 4908.27, 0.57
2024-10-01 11:06:00-04:00, BUY, FXI, 155, 32.24, 32.24, -4996.84, 0.0
2024-10-01 11:06:00-04:00, BUY, NEE, 58, 85.1, 85.1, -4935.8, 0.0
2024-10-01 11:07:00-04:00, SELL, NEE, 58, 85.15, 85.1, 4938.69, 2.89
2024-10-01 11:07:00-04:00, BUY, FI, 27, 179.98, 179.86, -4859.32, 0.0
2024-10-01 11:07:00-04:00, BUY, MSI, 11, 448.03, 448.03, -4928.33, 0.0
2024-10-01 11:08:00-04:00, BUY, NEE, 58, 85.18, 85.18, -4940.44, 0.0
2024-10-01 11:08:00-04:00, BUY, FI, 27, 179.92, 179.92, -4857.84, 0.0
2024-10-01 11:09:00-04:00, SELL, NEE, 58, 85.09, 85.18, 4935.22, -5.22
2024-10-01 11:09:00-04:00, BUY, MSI, 11, 448.1, 448.03, -4929.1, 0.0
2024-10-01 11:10:00-04:00, SELL, HD, 36, 402.84, 404.08, 14502.42, -44.46
2024-10-01 11:10:00-04:00, BUY, NEE, 58, 85.13, 85.13, -4937.54, 0.0
2024-10-01 11:10:00-04:00, BUY, ACN, 14, 350.35, 350.35, -4904.9, 0.0
2024-10-01 11:11:00-04:00, SELL, NEE, 58, 85.06, 85.13, 4933.77, -3.77
2024-10-01 11:11:00-04:00, BUY, ACN, 14, 350.3, 350.35, -4904.27, 0.0
2024-10-01 11:11:00-04:00, BUY, MSI, 11, 448.14, 448.06, -4929.59, 0.0
2024-10-01 11:12:00-04:00, BUY, NEE, 58, 85.11, 85.11, -4936.38, 0.0
2024-10-01 11:12:00-04:00, BUY, ACN, 5, 350.32, 350.33, -1751.62, 0.0
2024-10-01 11:13:00-04:00, SELL, FI, 81, 179.75, 179.92, 14559.75, -13.77
2024-10-01 11:13:00-04:00, SELL, NEE, 58, 85.17, 85.11, 4939.86, 3.48
2024-10-01 11:13:00-04:00, SELL, LHX, 20, 243.79, 243.38, 4875.8, 8.3
2024-10-01 11:13:00-04:00, BUY, APP, 38, 129.0, 129.0, -4902.0, 0.0
2024-10-01 11:14:00-04:00, BUY, NEE, 58, 85.18, 85.18, -4940.44, 0.0
2024-10-01 11:14:00-04:00, BUY, LHX, 20, 243.7, 243.7, -4874.1, 0.0
2024-10-01 11:15:00-04:00, SELL, NEE, 58, 85.15, 85.18, 4938.7, -1.74
2024-10-01 11:15:00-04:00, SELL, LHX, 20, 243.81, 243.7, 4876.15, 2.05
2024-10-01 11:15:00-04:00, BUY, BABA, 45, 108.88, 108.8, -4899.6, 0.0
2024-10-01 11:15:00-04:00, BUY, NOC, 9, 545.26, 545.26, -4907.38, 0.0
2024-10-01 11:16:00-04:00, BUY, BABA, 45, 108.95, 108.84, -4902.7, 0.0
2024-10-01 11:16:00-04:00, BUY, NEE, 56, 85.18, 85.18, -4770.08, 0.0
2024-10-01 11:17:00-04:00, SELL, NEE, 56, 85.2, 85.18, 4771.2, 1.12
2024-10-01 11:17:00-04:00, BUY, NOC, 8, 546.19, 545.26, -4369.52, 0.0
2024-10-01 11:17:00-04:00, BUY, FI, 2, 179.91, 179.91, -359.82, 0.0
2024-10-01 11:18:00-04:00, SELL, FXI, 464, 32.3, 32.24, 14985.34, 24.84
2024-10-01 11:18:00-04:00, SELL, FI, 2, 179.89, 179.91, 359.78, -0.04
2024-10-01 11:18:00-04:00, BUY, NEE, 58, 85.24, 85.24, -4943.92, 0.0
2024-10-01 11:18:00-04:00, BUY, NOC, 9, 546.13, 545.7, -4915.17, 0.0
2024-10-01 11:19:00-04:00, SELL, NEE, 58, 85.32, 85.24, 4948.56, 4.64
2024-10-01 11:19:00-04:00, BUY, FXI, 154, 32.31, 32.31, -4975.74, 0.0
2024-10-01 11:19:00-04:00, BUY, APO, 38, 129.2, 129.2, -4909.6, 0.0
2024-10-01 11:20:00-04:00, SELL, APO, 38, 129.26, 129.2, 4911.88, 2.28
2024-10-01 11:20:00-04:00, SELL, FXI, 154, 32.33, 32.31, 4978.05, 2.31
2024-10-01 11:20:00-04:00, SELL, MSI, 33, 447.43, 448.09, 14765.19, -21.83
2024-10-01 11:20:00-04:00, BUY, NEE, 58, 85.3, 85.3, -4947.53, 0.0
2024-10-01 11:20:00-04:00, BUY, LOW, 18, 269.65, 269.65, -4853.79, 0.0
2024-10-01 11:21:00-04:00, SELL, LOW, 18, 269.48, 269.65, 4850.7, -3.09
2024-10-01 11:21:00-04:00, SELL, NEE, 58, 85.36, 85.3, 4950.59, 3.06
2024-10-01 11:21:00-04:00, BUY, FXI, 154, 32.32, 32.32, -4977.28, 0.0
2024-10-01 11:21:00-04:00, BUY, LVS, 97, 51.43, 51.43, -4988.71, 0.0
2024-10-01 11:22:00-04:00, SELL, FXI, 154, 32.35, 32.32, 4981.9, 4.62
2024-10-01 11:22:00-04:00, BUY, XLI, 37, 135.02, 135.02, -4995.74, 0.0
2024-10-01 11:22:00-04:00, BUY, NEE, 58, 85.36, 85.36, -4950.59, 0.0
2024-10-01 11:23:00-04:00, SELL, NEE, 58, 85.38, 85.36, 4952.03, 1.44
2024-10-01 11:23:00-04:00, SELL, XLI, 37, 134.96, 135.02, 4993.7, -2.04
2024-10-01 11:23:00-04:00, BUY, FXI, 154, 32.36, 32.36, -4983.64, 0.0
2024-10-01 11:23:00-04:00, BUY, LOW, 18, 269.82, 269.82, -4856.67, 0.0
2024-10-01 11:24:00-04:00, SELL, FXI, 154, 32.38, 32.36, 4986.52, 2.88
2024-10-01 11:24:00-04:00, SELL, LOW, 18, 269.82, 269.82, 4856.67, 0.0
2024-10-01 11:24:00-04:00, BUY, VST, 42, 119.29, 119.29, -5010.18, 0.0
2024-10-01 11:24:00-04:00, BUY, NEE, 58, 85.4, 85.4, -4953.49, 0.0
2024-10-01 11:25:00-04:00, SELL, NEE, 58, 85.45, 85.4, 4956.1, 2.61
2024-10-01 11:25:00-04:00, SELL, VST, 42, 119.45, 119.29, 5016.83, 6.65
2024-10-01 11:25:00-04:00, BUY, FXI, 155, 32.33, 32.33, -5011.15, 0.0
2024-10-01 11:25:00-04:00, BUY, XLI, 37, 135.04, 135.04, -4996.48, 0.0
2024-10-01 11:26:00-04:00, SELL, FXI, 155, 32.37, 32.33, 5017.35, 6.2
2024-10-01 11:26:00-04:00, SELL, XLI, 37, 135.11, 135.04, 4999.07, 2.59
2024-10-01 11:26:00-04:00, BUY, VST, 41, 119.62, 119.62, -4904.42, 0.0
2024-10-01 11:26:00-04:00, BUY, NEE, 58, 85.47, 85.47, -4957.26, 0.0
2024-10-01 11:27:00-04:00, SELL, NOC, 26, 548.46, 545.85, 14259.96, 67.89
2024-10-01 11:27:00-04:00, SELL, NEE, 58, 85.5, 85.47, 4959.0, 1.74
2024-10-01 11:27:00-04:00, SELL, VST, 41, 119.56, 119.62, 4901.96, -2.46
2024-10-01 11:27:00-04:00, BUY, FXI, 155, 32.38, 32.38, -5018.9, 0.0
2024-10-01 11:27:00-04:00, BUY, XLI, 37, 135.17, 135.17, -5001.29, 0.0
2024-10-01 11:28:00-04:00, SELL, XLI, 37, 135.28, 135.17, 5005.36, 4.07
2024-10-01 11:28:00-04:00, SELL, FXI, 155, 32.4, 32.38, 5021.23, 2.32
2024-10-01 11:28:00-04:00, SELL, ACN, 33, 351.68, 350.33, 11605.44, 44.64
2024-10-01 11:28:00-04:00, BUY, KWEB, 144, 34.84, 34.84, -5017.68, 0.0
2024-10-01 11:28:00-04:00, BUY, HD, 12, 404.73, 404.73, -4856.76, 0.0
2024-10-01 11:29:00-04:00, SELL, KWEB, 144, 34.84, 34.84, 5017.68, 0.0
2024-10-01 11:29:00-04:00, BUY, FXI, 155, 32.38, 32.38, -5019.67, 0.0
2024-10-01 11:29:00-04:00, BUY, XLI, 37, 135.36, 135.36, -5008.32, 0.0
2024-10-01 11:30:00-04:00, SELL, XLI, 37, 135.45, 135.36, 5011.65, 3.33
2024-10-01 11:30:00-04:00, SELL, FXI, 155, 32.44, 32.38, 5028.98, 9.3
2024-10-01 11:30:00-04:00, BUY, KWEB, 143, 34.92, 34.92, -4993.56, 0.0
2024-10-01 11:30:00-04:00, BUY, HD, 12, 404.7, 404.73, -4856.46, 0.0
2024-10-01 11:31:00-04:00, SELL, APP, 38, 129.42, 129.0, 4917.77, 15.77
2024-10-01 11:31:00-04:00, SELL, KWEB, 143, 34.97, 34.92, 5000.0, 6.44
2024-10-01 11:31:00-04:00, BUY, FXI, 154, 32.48, 32.48, -5001.15, 0.0
2024-10-01 11:31:00-04:00, BUY, HD, 12, 404.54, 404.72, -4854.48, 0.0
2024-10-01 11:32:00-04:00, SELL, FXI, 154, 32.46, 32.48, 4998.84, -2.31
2024-10-01 11:32:00-04:00, BUY, KWEB, 143, 34.97, 34.97, -5000.71, 0.0
2024-10-01 11:32:00-04:00, BUY, VST, 41, 119.8, 119.8, -4911.8, 0.0
2024-10-01 11:33:00-04:00, SELL, VST, 41, 119.93, 119.8, 4917.13, 5.33
2024-10-01 11:33:00-04:00, SELL, KWEB, 143, 35.0, 34.97, 5005.0, 4.29
2024-10-01 11:33:00-04:00, BUY, FXI, 154, 32.48, 32.48, -5001.15, 0.0
2024-10-01 11:33:00-04:00, BUY, NEE, 58, 85.51, 85.51, -4959.58, 0.0
2024-10-01 11:34:00-04:00, SELL, FXI, 154, 32.44, 32.48, 4995.76, -5.39
2024-10-01 11:34:00-04:00, SELL, NEE, 58, 85.56, 85.51, 4962.48, 2.9
2024-10-01 11:34:00-04:00, BUY, KWEB, 143, 34.94, 34.94, -4996.42, 0.0
2024-10-01 11:34:00-04:00, BUY, VST, 41, 119.88, 119.88, -4914.96, 0.0
2024-10-01 11:35:00-04:00, SELL, VST, 41, 119.7, 119.88, 4907.7, -7.26
2024-10-01 11:35:00-04:00, SELL, KWEB, 143, 34.9, 34.94, 4991.42, -5.01
2024-10-01 11:35:00-04:00, BUY, FXI, 155, 32.41, 32.41, -5023.55, 0.0
2024-10-01 11:35:00-04:00, BUY, NEE, 58, 85.59, 85.59, -4964.22, 0.0
2024-10-01 11:36:00-04:00, SELL, NEE, 58, 85.54, 85.59, 4961.51, -2.71
2024-10-01 11:36:00-04:00, SELL, FXI, 155, 32.44, 32.41, 5028.2, 4.65
2024-10-01 11:36:00-04:00, BUY, KWEB, 143, 34.97, 34.97, -5000.71, 0.0
2024-10-01 11:36:00-04:00, BUY, VST, 41, 119.72, 119.72, -4908.52, 0.0
2024-10-01 11:37:00-04:00, SELL, VST, 41, 119.97, 119.72, 4918.77, 10.25
2024-10-01 11:37:00-04:00, SELL, KWEB, 143, 35.01, 34.97, 5005.72, 5.01
2024-10-01 11:37:00-04:00, BUY, FXI, 154, 32.47, 32.47, -4999.61, 0.0
2024-10-01 11:37:00-04:00, BUY, NEE, 58, 85.48, 85.48, -4957.55, 0.0
2024-10-01 11:38:00-04:00, SELL, FXI, 154, 32.46, 32.47, 4998.07, -1.54
2024-10-01 11:38:00-04:00, SELL, NEE, 58, 85.45, 85.48, 4956.1, -1.45
2024-10-01 11:38:00-04:00, SELL, LVS, 97, 51.77, 51.43, 5021.69, 32.98
2024-10-01 11:38:00-04:00, BUY, KWEB, 143, 34.99, 34.99, -5004.28, 0.0
2024-10-01 11:38:00-04:00, BUY, XLI, 37, 135.59, 135.59, -5016.87, 0.0
2024-10-01 11:39:00-04:00, SELL, XLI, 37, 135.63, 135.59, 5018.31, 1.44
2024-10-01 11:39:00-04:00, BUY, FXI, 154, 32.47, 32.47, -5000.36, 0.0
2024-10-01 11:39:00-04:00, BUY, KWEB, 143, 35.02, 34.99, -5007.86, 0.0
2024-10-01 11:40:00-04:00, SELL, FXI, 154, 32.47, 32.47, 4999.61, -0.75
2024-10-01 11:40:00-04:00, BUY, KWEB, 143, 35.02, 35.01, -5007.86, 0.0
2024-10-01 11:40:00-04:00, BUY, XLI, 37, 135.66, 135.66, -5019.42, 0.0
2024-10-01 11:41:00-04:00, SELL, XLI, 37, 135.73, 135.66, 5022.01, 2.59
2024-10-01 11:41:00-04:00, BUY, FXI, 154, 32.51, 32.51, -5006.54, 0.0
2024-10-01 11:41:00-04:00, BUY, VST, 42, 119.95, 119.95, -5037.9, 0.0
2024-10-01 11:42:00-04:00, SELL, VST, 42, 120.05, 119.95, 5042.1, 4.2
2024-10-01 11:42:00-04:00, SELL, FXI, 154, 32.51, 32.51, 5006.56, 0.02
2024-10-01 11:42:00-04:00, BUY, XLI, 37, 135.78, 135.78, -5023.86, 0.0
2024-10-01 11:42:00-04:00, BUY, NEE, 59, 85.34, 85.34, -5035.35, 0.0
2024-10-01 11:43:00-04:00, SELL, XLI, 37, 135.76, 135.78, 5023.12, -0.74
2024-10-01 11:43:00-04:00, SELL, NEE, 59, 85.34, 85.34, 5035.35, 0.0
2024-10-01 11:43:00-04:00, BUY, FXI, 155, 32.52, 32.52, -5041.38, 0.0
2024-10-01 11:43:00-04:00, BUY, VST, 41, 120.07, 120.07, -4922.76, 0.0
2024-10-01 11:44:00-04:00, SELL, VST, 41, 120.02, 120.07, 4921.03, -1.73
2024-10-01 11:44:00-04:00, SELL, FXI, 155, 32.52, 32.52, 5040.6, -0.77
2024-10-01 11:44:00-04:00, BUY, XLI, 37, 135.68, 135.68, -5019.98, 0.0
2024-10-01 11:44:00-04:00, BUY, APO, 38, 130.72, 130.72, -4967.36, 0.0
2024-10-01 11:45:00-04:00, SELL, APO, 38, 130.76, 130.72, 4969.07, 1.71
2024-10-01 11:45:00-04:00, SELL, XLI, 37, 135.7, 135.68, 5020.9, 0.92
2024-10-01 11:45:00-04:00, BUY, FXI, 155, 32.51, 32.51, -5038.28, 0.0
2024-10-01 11:45:00-04:00, BUY, VST, 41, 120.03, 120.03, -4921.23, 0.0
2024-10-01 11:46:00-04:00, SELL, FXI, 155, 32.46, 32.51, 5031.3, -6.98
2024-10-01 11:46:00-04:00, SELL, VST, 41, 119.91, 120.03, 4916.31, -4.92
2024-10-01 11:46:00-04:00, BUY, APO, 38, 130.7, 130.7, -4966.41, 0.0
2024-10-01 11:46:00-04:00, BUY, NEE, 58, 85.36, 85.36, -4950.88, 0.0
2024-10-01 11:47:00-04:00, SELL, APO, 38, 130.7, 130.7, 4966.6, 0.19
2024-10-01 11:47:00-04:00, SELL, NEE, 58, 85.31, 85.36, 4947.98, -2.9
2024-10-01 11:47:00-04:00, SELL, LMT, 24, 606.62, 600.07, 14558.88, 157.28
2024-10-01 11:47:00-04:00, BUY, FXI, 155, 32.5, 32.5, -5036.99, 0.0
2024-10-01 11:47:00-04:00, BUY, XLI, 37, 135.6, 135.6, -5017.02, 0.0
2024-10-01 11:48:00-04:00, SELL, XLI, 37, 135.59, 135.6, 5016.83, -0.19
2024-10-01 11:48:00-04:00, SELL, FXI, 155, 32.52, 32.5, 5040.6, 3.61
2024-10-01 11:48:00-04:00, BUY, LMT, 8, 606.66, 606.66, -4853.28, 0.0
2024-10-01 11:48:00-04:00, BUY, VST, 42, 119.57, 119.57, -5021.97, 0.0
2024-10-01 11:49:00-04:00, SELL, LMT, 8, 607.12, 606.66, 4856.96, 3.68
2024-10-01 11:49:00-04:00, SELL, VST, 42, 119.57, 119.57, 5021.94, -0.03
2024-10-01 11:49:00-04:00, BUY, FXI, 155, 32.51, 32.51, -5039.05, 0.0
2024-10-01 11:49:00-04:00, BUY, XLI, 37, 135.67, 135.67, -5019.79, 0.0
2024-10-01 11:50:00-04:00, SELL, FXI, 155, 32.54, 32.51, 5043.68, 4.63
2024-10-01 11:50:00-04:00, SELL, XLI, 37, 135.66, 135.67, 5019.6, -0.19
2024-10-01 11:50:00-04:00, BUY, LMT, 8, 606.92, 606.92, -4855.4, 0.0
2024-10-01 11:50:00-04:00, BUY, VST, 42, 119.8, 119.8, -5031.6, 0.0
2024-10-01 11:51:00-04:00, SELL, LMT, 8, 606.71, 606.92, 4853.68, -1.72
2024-10-01 11:51:00-04:00, SELL, VST, 42, 119.82, 119.8, 5032.44, 0.84
2024-10-01 11:51:00-04:00, BUY, FXI, 154, 32.56, 32.56, -5013.47, 0.0
2024-10-01 11:51:00-04:00, BUY, XLI, 37, 135.71, 135.71, -5021.27, 0.0
2024-10-01 11:52:00-04:00, SELL, XLI, 37, 135.75, 135.71, 5022.75, 1.48
2024-10-01 11:52:00-04:00, BUY, FXI, 154, 32.57, 32.56, -5015.78, 0.0
2024-10-01 11:52:00-04:00, BUY, LMT, 8, 606.04, 606.04, -4848.32, 0.0
2024-10-01 11:53:00-04:00, SELL, LMT, 8, 606.71, 606.04, 4853.68, 5.36
2024-10-01 11:53:00-04:00, BUY, FXI, 155, 32.57, 32.56, -5048.35, 0.0
2024-10-01 11:53:00-04:00, BUY, XLI, 37, 135.76, 135.76, -5023.12, 0.0
2024-10-01 11:54:00-04:00, SELL, XLI, 37, 135.79, 135.76, 5024.1, 0.98
2024-10-01 11:54:00-04:00, BUY, LMT, 8, 606.61, 606.61, -4852.88, 0.0
2024-10-01 11:54:00-04:00, BUY, VST, 42, 119.99, 119.99, -5039.58, 0.0
2024-10-01 11:55:00-04:00, SELL, VST, 42, 119.8, 119.99, 5031.39, -8.19
2024-10-01 11:55:00-04:00, SELL, LMT, 8, 606.69, 606.61, 4853.52, 0.64
2024-10-01 11:55:00-04:00, BUY, XLI, 37, 135.78, 135.78, -5023.86, 0.0
2024-10-01 11:55:00-04:00, BUY, APO, 38, 131.99, 131.99, -5015.62, 0.0
2024-10-01 11:56:00-04:00, SELL, XLI, 37, 135.8, 135.78, 5024.6, 0.74
2024-10-01 11:56:00-04:00, SELL, APO, 38, 131.82, 131.99, 5009.16, -6.46
2024-10-01 11:56:00-04:00, BUY, LMT, 8, 606.5, 606.5, -4852.0, 0.0
2024-10-01 11:56:00-04:00, BUY, VST, 42, 119.82, 119.82, -5032.23, 0.0
2024-10-01 11:57:00-04:00, SELL, VST, 42, 119.98, 119.81, 5038.95, 6.72
2024-10-01 11:57:00-04:00, SELL, LMT, 8, 607.4, 606.5, 4859.2, 7.2
2024-10-01 11:57:00-04:00, BUY, XLI, 37, 135.83, 135.83, -5025.71, 0.0
2024-10-01 11:57:00-04:00, BUY, APO, 38, 132.04, 132.04, -5017.52, 0.0
2024-10-01 11:58:00-04:00, SELL, APO, 38, 131.82, 132.04, 5008.97, -8.55
2024-10-01 11:58:00-04:00, SELL, XLI, 37, 135.79, 135.83, 5024.23, -1.48
2024-10-01 11:58:00-04:00, BUY, LMT, 8, 606.83, 606.83, -4854.64, 0.0
2024-10-01 11:58:00-04:00, BUY, VST, 42, 120.03, 120.03, -5041.26, 0.0
2024-10-01 11:59:00-04:00, SELL, VST, 42, 120.0, 120.03, 5040.0, -1.26
2024-10-01 11:59:00-04:00, SELL, LMT, 8, 606.58, 606.83, 4852.64, -2.0
2024-10-01 11:59:00-04:00, BUY, XLI, 37, 135.68, 135.68, -5020.16, 0.0
2024-10-01 11:59:00-04:00, BUY, APO, 38, 131.38, 131.38, -4992.44, 0.0
2024-10-01 12:00:00-04:00, BUY, TSCO, 86, 58.57, 58.57, -5037.02, 0.0
2024-10-01 12:00:00-04:00, BUY, META, 8, 574.08, 574.08, -4592.64, 0.0
2024-10-01 12:01:00-04:00, SELL, META, 8, 574.25, 574.08, 4594.02, 1.38
2024-10-01 12:01:00-04:00, BUY, NEE, 59, 85.21, 85.21, -5027.64, 0.0
2024-10-01 12:02:00-04:00, BUY, META, 8, 574.0, 574.0, -4592.0, 0.0
2024-10-01 12:02:00-04:00, BUY, VST, 11, 119.77, 119.77, -1317.47, 0.0
2024-10-01 12:03:00-04:00, SELL, META, 8, 574.86, 574.0, 4598.88, 6.88
2024-10-01 12:03:00-04:00, BUY, VST, 39, 119.91, 119.77, -4676.49, 0.0
2024-10-01 12:04:00-04:00, SELL, VST, 50, 120.15, 119.88, 6007.5, 13.54
2024-10-01 12:04:00-04:00, SELL, XLI, 37, 135.76, 135.68, 5023.12, 2.96
2024-10-01 12:04:00-04:00, BUY, META, 8, 575.58, 575.58, -4604.64, 0.0
2024-10-01 12:04:00-04:00, BUY, APO, 38, 132.03, 131.38, -5017.14, 0.0
2024-10-01 12:05:00-04:00, SELL, META, 8, 575.38, 575.58, 4603.04, -1.6
2024-10-01 12:05:00-04:00, BUY, APO, 38, 132.22, 131.71, -5024.36, 0.0
2024-10-01 12:05:00-04:00, BUY, VST, 8, 120.35, 120.35, -962.8, 0.0
2024-10-01 12:06:00-04:00, SELL, VST, 8, 120.29, 120.35, 962.32, -0.48
2024-10-01 12:06:00-04:00, BUY, BIDU, 9, 108.12, 108.12, -973.08, 0.0
2024-10-01 12:08:00-04:00, SELL, JD, 362, 42.24, 41.36, 15290.88, 318.61
2024-10-01 12:08:00-04:00, BUY, META, 8, 575.15, 575.15, -4601.2, 0.0
2024-10-01 12:08:00-04:00, BUY, BIDU, 46, 108.17, 108.12, -4975.82, 0.0
2024-10-01 12:09:00-04:00, SELL, META, 8, 575.34, 575.15, 4602.71, 1.51
2024-10-01 12:09:00-04:00, SELL, FXI, 463, 32.7, 32.57, 15140.1, 62.5
2024-10-01 12:09:00-04:00, BUY, BIDU, 46, 108.36, 108.16, -4984.62, 0.0
2024-10-01 12:09:00-04:00, BUY, VST, 42, 120.2, 120.2, -5048.19, 0.0
2024-10-01 12:10:00-04:00, SELL, VST, 42, 120.32, 120.2, 5053.65, 5.46
2024-10-01 12:10:00-04:00, BUY, META, 8, 575.68, 575.68, -4605.44, 0.0
2024-10-01 12:10:00-04:00, BUY, FXI, 154, 32.74, 32.74, -5041.19, 0.0
2024-10-01 12:11:00-04:00, SELL, META, 8, 576.3, 575.68, 4610.4, 4.96
2024-10-01 12:11:00-04:00, SELL, FXI, 154, 32.76, 32.74, 5045.04, 3.85
2024-10-01 12:11:00-04:00, BUY, TCOM, 81, 61.86, 61.86, -5010.66, 0.0
2024-10-01 12:11:00-04:00, BUY, VST, 42, 120.48, 120.48, -5060.16, 0.0
2024-10-01 12:12:00-04:00, SELL, VST, 42, 120.82, 120.48, 5074.44, 14.28
2024-10-01 12:12:00-04:00, BUY, META, 8, 575.69, 575.69, -4605.52, 0.0
2024-10-01 12:12:00-04:00, BUY, FXI, 154, 32.8, 32.8, -5050.43, 0.0
2024-10-01 12:13:00-04:00, SELL, META, 8, 575.01, 575.69, 4600.08, -5.44
2024-10-01 12:13:00-04:00, SELL, FXI, 154, 32.78, 32.8, 5048.89, -1.54
2024-10-01 12:13:00-04:00, BUY, VST, 42, 120.61, 120.61, -5065.62, 0.0
2024-10-01 12:13:00-04:00, BUY, TCOM, 82, 61.78, 61.86, -5065.96, 0.0
2024-10-01 12:14:00-04:00, SELL, VST, 42, 120.77, 120.61, 5072.44, 6.82
2024-10-01 12:14:00-04:00, BUY, META, 8, 575.11, 575.11, -4600.88, 0.0
