,시간,종목,bb1돌파1,bb1돌파2,bb1아래,bb2아래,bb2돌파1,bb1터치,bb2돌파2,RSI다이버,정배열,SMA돌파,종가밑SMA,매수의견,매수근거,매수강도,price,손절가,손절근거,추적손절가,거래대금,손절가터치,저항선터치,손절가후보,손절가후보근거,무저항매도,매도의견,매도근거,보유의견
486,2024-12-17 17:23:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,226.45,223.24,SMA_20,226.0,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
487,2024-12-17 17:23:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,317.81,314.02,SMA_60,317.22,87329993.67,False,True,316.88,bb1_upper,False,True,|TakeProfit|,False
488,2024-12-17 17:24:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,1,SMA_240,True,sma,1,64.23,63.22,SMA_240,64.11,20331233.38,False,True,63.78,SMA_20,False,True,|TakeProfit|,False
489,2024-12-17 17:24:00+00:00,GBTC,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,85.31,84.26,SMA_20,85.14,32726209.29,False,True,84.96,SMA_5,False,True,|TakeProfit|,False
490,2024-12-17 17:25:00+00:00,AMZN,False,False,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,230.85,227.92,SMA_120,230.39,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
491,2024-12-17 17:25:00+00:00,BITO,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,27.62,27.31,SMA_20,27.56,19453612.3,False,True,27.49,SMA_5,False,True,|TakeProfit|,False
492,2024-12-17 17:25:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,226.24,223.24,SMA_20,225.9,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
493,2024-12-17 17:25:00+00:00,RGTI,False,False,False,True,True,True,1,0,1.0,0,,True,bb2,2,8.94,8.72,bb2_lower,8.97,190107342.62,True,False,8.72,bb2_lower,False,True,|StopLoss|,False
494,2024-12-17 17:25:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,317.81,314.02,SMA_60,317.21,87329993.67,False,True,316.88,bb1_upper,False,True,|TakeProfit|,False
495,2024-12-17 17:26:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,1,SMA_240,True,sma,1,64.22,63.22,SMA_240,64.11,20331233.38,False,True,63.78,SMA_20,False,True,|TakeProfit|,False
496,2024-12-17 17:26:00+00:00,GBTC,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,85.4,84.26,SMA_20,85.23,32726209.29,False,True,85.14,bb2_upper,False,True,|TakeProfit|,False
497,2024-12-17 17:27:00+00:00,AMZN,False,True,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,231.03,227.92,SMA_120,230.57,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
498,2024-12-17 17:27:00+00:00,ARKK,False,True,False,False,True,False,0,0,1.0,1,SMA_60,True,sma,1,62.78,61.82,SMA_60,62.66,44967283.58,False,True,62.63,SMA_20,False,True,|TakeProfit|,False
499,2024-12-17 17:27:00+00:00,BITO,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,27.67,27.31,SMA_20,27.61,19453612.3,False,True,27.49,SMA_5,False,True,|TakeProfit|,False
500,2024-12-17 17:27:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,226.15,223.24,SMA_20,225.87,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
501,2024-12-17 17:27:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,317.7,314.02,SMA_60,317.15,87329993.67,False,True,316.88,bb1_upper,False,True,|TakeProfit|,False
502,2024-12-17 17:28:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,1,SMA_240,True,sma,1,64.22,63.22,SMA_240,64.09,20331233.38,False,True,63.78,SMA_20,False,True,|TakeProfit|,False
